"Owning Library","Create Date","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-WOOD","2020-05-22 16:31:50.926037-04","JUV FIC ROW","Harry Potter and the goblet of fire","Rowling, J. K.","31006003824281","book","25.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:34:33.217534-04","JUV FIC ROW","Harry Potter and the deathly hallows","Rowling, J. K.","31006003824299","book","34.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:37:30.031199-04","FIC HIL","Summer of '69","Hilderbrand, Elin","31006003824307","book","28.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:40:15.89896-04","FIC MOR","Nine perfect strangers","Moriarty, Liane","31006003824315","book","28.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:46:17.974148-04","FIC CRE","Creatures : thirty years of monsters",,"31006003824323","book","14.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:48:39.789889-04","FIC JON","An American marriage : a novel","Jones, Tayari","31006003824331","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-22 16:57:50.686857-04","NON FIC 909.07 P","The crusades : history & myths revealed","Paine, Michael.","31006003824349","book","10.98","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:18:36.60695-04","NON FIC 553.8 B","Gems","Bonewitz, Ra.","31006003824356","book","14.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:20:46.686697-04","JUV FIC HUN","Smoke Mountain","Hunter, Erin.","31006003824364","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:23:46.890491-04","JUV FIC BLU","Double Fudge","Blume, Judy","31006003824372","book","9.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:27:01-04","JUV FIC HAD","Double identity","Haddix, Margaret Peterson","31006003824380","book","10.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:30:05.76636-04","JUV FIC HAD","Among the free","Haddix, Margaret Peterson","31006003824398","book","16.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:51:40.757749-04","JUV FIC SMI","Ninjas, piranhas, and Galileo","Smith, Greg Leitich.","31006003824406","book","15.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 10:57:09.284466-04","JUV FIC YEP","The tiger's apprentice","Yep, Laurence 1948-","31006003824414","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:19:12.098883-04","YA FIC FRA","America : a novel","Frank, E. R.","31006003824422","book","18.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:26:24.962234-04","JUV FIC HOB","Leaving Protection","Hobbs, Will","31006003824430","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:29:02.752918-04","YA FIC WES","Specials","Westerfeld, Scott","31006003824448","book","15.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:32:25.984252-04","JUV FIC CAV","Conspiracy","Cavendish, Grace.","31006003824455","book","6.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:35:43.107697-04","JUV FIC KIR","Victoria : May blossom of Britannia","Kirwan, Anna","31006003824463","book","10.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 11:39:34.698617-04","JUV FIC GRE","Eleanor : crown jewel of Aquitaine","Gregory, Kristiana","31006003824471","book","10.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:05:14.661352-04","JUV FIC GRE","Catherine : the great journey","Gregory, Kristiana","31006003824489","book","10.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:10:33.50506-04","JUV FIC WHI","The trumpet of the swan","White, E. B. (Elwyn Brooks) 1899-1985","31006003824497","book","12.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:20:24.549292-04","JUV FIC BUR","The secret garden","Burnett, Frances Hodgson 1849-1924","31006003824505","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:35:44.915707-04","JUV FIC AVI","Crispin : the cross of lead","Avi 1937-","31006003824513","book","12.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:38:48.706564-04","JUV FIC LEV","Room in the heart","Levitin, Sonia 1934-","31006003824521","book","16.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:42:12.45276-04","JUV FIC HIA","Hoot","Hiaasen, Carl","31006003824539","book","15.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:46:24.776684-04","NON FIC 133.1 R","Ghost train! : American railroad ghost legends","Reevy, Tony.","31006003824547","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:56:03.679126-04","JUV FIC PEC","Fair weather","Peck, Richard 1934-2018","31006003824554","book","6.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 13:58:06.479047-04","JUV FIC FLE","The giant rat of Sumatra : or pirates galore","Fleischman, Sid 1920-2010","31006003824562","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 14:01:35.486675-04","JUV FIC AME","Kit's story collection","Tripp, Valerie 1951-","31006003824570","book","19.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 14:04:43.889571-04","JUV FIC WHI","Charlotte's web","White, E. B. (Elwyn Brooks) 1899-1985","31006003824588","book","24.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:25:12.590066-04","JUV BIO STANTON","You want women to vote, Lizzie Stanton?","Fritz, Jean","31006003824596","book","16.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:29:01.424904-04","EASY OCO","Fancy Nancy","O'Connor, Jane","31006003824604","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:31:34.925905-04","EASY KIG","Yumion goes to the city","Kight, Rhonda Frost.","31006003824612","book","14.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:35:37.744608-04","JUV NF 940.5426 T","Attack on Pearl Harbor : the true story of the day America entered World War II","Tanaka, Shelley","31006003824620","book","8.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:42:14.388912-04","EASY MOO","The night before Christmas","Moore, Clement Clarke 1779-1863","31006003824638","book","12.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:44:57.048339-04","EASY DIE","Try again, Sally Jane","Diestel-Feddersen, Mary.","31006003824646","book","12.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 15:47:06.202468-04","EASY MAY","Two-minute little critter stories : eight favorite stories, including Just a mess, I just forgot, and Just go to bed","Mayer, Mercer 1943-","31006003824653","book","12.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 16:52:40.50251-04","EASY CAR","Scuffy's underground adventure","Carey, Mary 1925-1994","31006003824661","book","10.89","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 16:56:01.508514-04","JUV FIC FER","Disney's The Lion King","Ferguson, Don","31006003824679","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 16:56:08.376034-04","FIC ROS","Conflict of interest","Rosenberg, Nancy Taylor","31006003839354","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-26 17:01:48.338718-04","FIC COB","The innocent","Coben, Harlan 1962-","31006003839347","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:29:47.016381-04","FIC KOO","Fear nothing","Koontz, Dean R. (Dean Ray) 1945-","31006003839339","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:32:52.799567-04","FIC MAC","Summer on Blossom Street","Macomber, Debbie","31006003839321","book","24.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:33:35.221919-04","NON FIC 358.4383 S","Fighters at war : the story of air-to-air combat","Spick, Mike","31006003824687","book","19.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:35:19.440389-04","FIC TAR","The little friend","Tartt, Donna.","31006003839313","book","20.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:37:02.263779-04","EASY DIS","Alice in Wonderland.",,"31006003824695","book","14.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:41:00.444308-04","JUV NF 398.2 M","Tales alive! : multicultural folktales with activities","Milord, Susan","31006003824703","book","22.50","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:43:42.397446-04","FIC DEX","Death is now my neighbor : an Inspector Morse novel","Dexter, Colin","31006003839305","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:44:17.111922-04","JUV NF 385 Y","Railways & trains.","Young, Caroline 1960-","31006003824711","book","7.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 09:55:45.274364-04","FIC DEX","The daughters of Cain","Dexter, Colin.","31006003839297","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:01:26.357714-04","FIC DEM","The general's daughter","DeMille, Nelson.","31006003839289","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:03:50.688794-04","FIC KAY","Family album","Kay, Patricia 1937-","31006003839271","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:09:37.591023-04","FIC ONA","Songs for the missing","O'Nan, Stewart 1961-","31006003839263","book","25.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:14:12.129656-04","JUV NF 821.914 D","Roald Dahl's Revolting rhymes","Dahl, Roald.","31006003824729","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:17:27.556624-04","JUV FIC DAH","The Minpins","Dahl, Roald.","31006003824737","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:22:14.285566-04","FIC MAR","Rituals of the season","Maron, Margaret","31006003839255","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:28:14.845935-04","EASY PEN","The Kissing Hand","Penn, Audrey 1947-","31006003824745","book","5.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:32:11.063771-04","EASY DEP","Days of the blackbird : a tale of northern Italy","DePaola, Tomie 1934-2020","31006003824752","book","5.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 10:34:47.906554-04","EASY BRO","Stone soup : an old tale","Brown, Marcia","31006003824760","book","5.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 11:35:28.650772-04","FIC KOO","Dark rivers of the heart : a novel","Koontz, Dean R. (Dean Ray) 1945-","31006003839248","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 11:50:39.820656-04","FIC UND","Under the mistletoe",,"31006003839230","book","16.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 11:57:39.606178-04","FIC ROB","Sanctuary","Roberts, Nora.","31006003839222","book","10.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 12:05:25.527052-04","FIC GOL","Open doors","Goldreich, Gloria","31006003839214","book","13.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 12:09:25.162142-04","FIC RIC","The lost wife","Richman, Alyson.","31006003839206","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 12:20:18.06358-04","FIC GEO","What came before he shot her","George, Elizabeth 1949-","31006003839198","book","20.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 12:21:52.705709-04","FIC PAL","The heart's treasure","Palmer, Catherine 1956-","31006003839180","book","13.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 12:33:00.32065-04","JUV NF 726.2 M","Mosque","Macaulay, David.","31006003839172","book","25.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 13:02:01.765264-04","JUV NF 811 F","Robert Frost","Frost, Robert 1874-1963","31006003824778","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 13:20:55.461366-04","JUV NF 305.4 H","Remember the ladies : 100 great American women","Harness, Cheryl.","31006003824786","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 13:26:42.780712-04","JUV NF 973.313 F","Give me liberty! : the story of the Declaration of Independence","Freedman, Russell.","31006003824794","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 13:32:03.352087-04","JUV NF 822.33 C","The Usborne Internet-linked world of Shakespeare","Claybourne, Anna.","31006003824802",,"5.95",
"TRRLS-WOOD","2020-05-27 13:34:13.201936-04","JUV BIO ELLINGTON","Duke Ellington : the piano prince and his orchestra","Pinkney, Andrea Davis","31006003824810","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 13:38:34.777225-04","JUV NF 811.3 W","Walt Whitman","Whitman, Walt 1819-1892","31006003824828","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 14:48:45.731948-04","JUV NF 910.91 B","Exploring the Titanic","Ballard, Robert D.","31006003824836","book","6.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 14:56:21.117589-04","JUV NF 745.5 D","Nature crafts for kids","Diehn, Gwen 1943-","31006003824844","book","25.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 15:02:45.12763-04","NON FIC 745.59221 C","Sock doll workshop : 30 delightful dolls to create and cherish","Crandall-Frazier, Cindy 1952-","31006003824851","book","9.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-27 15:18:33.718188-04","JUV BIO ROOSEVELT","Eleanor","Cooney, Barbara 1917-2000","31006003824869","book","9.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 14:30:34.382461-04","FIC LEH","Since we fell","Lehane, Dennis","31006003839024","book","27.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 14:43:46.704101-04","FIC DEM","The Cuban affair : a novel","DeMille, Nelson","31006003839016","book","25.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 14:56:54.022187-04","FIC PAT","Fifty fifty","Patterson, James 1947-","31006003839008","book","28.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 15:20:57.084559-04","FIC FIN","The woman in the window","Finn, A. J.","31006003838992","book","26.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 15:55:16.229946-04","FIC GRO","The dark tide","Gross, Andrew 1952-","31006003838984","book","25.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:20:54.145914-04","FIC ROB","Hush","Robards, Karen.","31006003840246","book","26.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:25:46.935572-04","LP FIC ROB","Red lily","Roberts, Nora","31006003840238","book","25.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:29:28.011694-04","FIC HAR","No enemy but time","Harris, William Charles 1947-","31006003840220","book","24.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:30:58.915085-04","FIC JOH","Silent thunder","Johansen, Iris","31006003840212","book","24.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:32:52.462219-04","FIC MAY","Tucker peak","Mayor, Archer","31006003840204","book","23.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:35:48.668118-04","FIC PAR","Suspicion of betrayal","Parker, Barbara (Barbara J.)","31006003840196","book","23.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:50:17.510626-04","FIC AND","Ladies' night","Andrews, Mary Kay 1954-","31006003840188","book","26.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:56:34.358235-04","FIC LUS","Robert Ludlum's The Bourne sanction : a new Jason Bourne novel","Lustbader, Eric","31006003840170","book","25.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:58:24.053568-04","FIC MAL","The girls of Mischief Bay","Mallery, Susan","31006003840162","book","14.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 16:59:34.330238-04","FIC BRO","Breath of scandal","Brown, Sandra 1948-","31006003840154","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-28 17:01:58.957768-04","FIC BRO","Deadline","Brown, Sandra 1948-","31006003840147","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 10:08:19.714229-04","FIC MAL","The four corners of the sky","Malone, Michael 1942-","31006003840139","book","15.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 10:24:27.546488-04","FIC RIV","Redeeming love","Rivers, Francine 1947-","31006003840121","book","14.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 10:37:29.576177-04","NON FIC 598.944 M","H is for Hawk","Macdonald, Helen 1970-","31006003840113","book","16.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 11:14:28.853208-04","NON FIC 902 A","Unsolved mysteries of history : an eye-opening investigation into the most baffling events of all time","Aron, Paul 1956-","31006003840105","book","6.98","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 11:22:59.788548-04","YA FIC MAR","Wicked lovely","Marr, Melissa.","31006003840097","book","16.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 11:54:19.534085-04","NON FIC 303.4833 F","The world is flat : a brief history of the twenty-first century","Friedman, Thomas L.","31006003840089","book","27.50","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:11:52.197029-04","NON FIC 355.0209 B","War made new : technology, warfare, and the course of history, 1500 to today","Boot, Max 1968-","31006003840071","book","35.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:15:43.909557-04","FIC JOH","Shadow play","Johansen, Iris","31006003840063","book","27.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:17:49.189627-04","FIC KEL","Heartbreak Hotel : an Alex Delaware novel","Kellerman, Jonathan","31006003840055","book","28.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:26:15.550485-04","FIC BEC","The calling of the grave","Beckett, Simon.","31006003840048","book","10.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:29:11.515488-04","FIC CHI","The midnight line : a Jack Reacher novel","Child, Lee","31006003840030","book","28.99","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:31:23.529552-04","FIC GRI","The traffickers","Griffin, W. E. B.","31006003840022","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:33:58.582381-04","FIC KOO","Strange highways","Koontz, Dean R. (Dean Ray) 1945-","31006003840014","book","23.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:53:07.205191-04","FIC CUS","Skeleton Coast","Cussler, Clive.","31006003840006","book","16.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:55:19.803186-04","FIC CUS","Golden Buddha","Cussler, Clive","31006003839990","book","15.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:58:14.854942-04","FIC HIL","The matchmaker : a novel","Hilderbrand, Elin","31006003839982","book","28.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 12:59:30.495045-04","FIC QUI","Black and blue : a novel","Quindlen, Anna","31006003839974","book","23.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 13:00:50.186622-04","FIC EVA","Turbo twenty-three : a Stephanie Plum novel","Evanovich, Janet","31006003839966","book","28.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 13:03:37.527148-04","FIC GRO","Gump & Co.","Groom, Winston 1944-","31006003839958","book","22.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 13:07:33.268876-04","FIC PAT","The beach house : a novel","Patterson, James 1947-","31006003839941","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 13:12:18.142928-04","FIC KOO","From the corner of his eye","Koontz, Dean R. (Dean Ray) 1945-","31006003839933","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 14:14:33.09207-04","FIC KOO","Dragon tears","Koontz, Dean R. (Dean Ray) 1945-","31006003839925","book","22.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 14:43:55.095484-04","FIC WOO","Short straw","Woods, Stuart.","31006003839917","book","25.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 15:04:10.663242-04","FIC CUS","Corsair : a novel of the Oregon files","Cussler, Clive","31006003839909","book","27.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 15:54:34.529952-04","FIC COR","The Scarpetta factor","Cornwell, Patricia Daniels","31006003839891","book","27.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 15:56:19.148899-04","FIC COR","The last precinct","Cornwell, Patricia Daniels","31006003839883","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 15:59:19.209313-04","FIC CUS","Plague ship : a novel of the Oregon files","Cussler, Clive","31006003839875","book","26.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 16:01:03.252024-04","FIC SAN","Silken prey","Sandford, John 1944 February 23-","31006003839867","book","27.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 16:03:36.038375-04","FIC BER","The counterfeit agent","Berenson, Alex","31006003839859","book","27.95","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 16:10:20.118768-04","FIC KEL","Gone : an Alex Delaware novel","Kellerman, Jonathan","31006003839842","book","20.00","PINES-GIFT"
"TRRLS-WOOD","2020-05-29 16:13:32.890865-04","FIC MAC","Hannah's list","Macomber, Debbie","31006003839834","book","24.95","PINES-GIFT"
